grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3302_46888,101069.13025841347,13,1.0,0.0,1.0,0.0,107887.23317307692,36565.455294569976,64503.67496384349
3303_47014,24962.76739032452,13,0.0,0.0,0.0,0.0,22258.07481971154,20746.26841768443,4216.498972640089
3307_46896,37316.48379907852,13,1.0,0.0,0.0,0.0,72893.08233173077,25120.839261829602,12195.644537248922
3308_46883,16181.230255909455,13,1.0,0.0,0.0,0.0,14827.307391826924,25120.839261829602,-8939.609005920147
3308_46893,20168.969933143027,13,0.0,0.0,0.0,0.0,23885.380108173078,20746.26841768443,-577.298484541403
3310_46886,14368.495805789262,13,2.0,0.0,0.0,0.0,14165.613731971154,28095.761385222122,-13727.26557943286
3310_46891,41707.5964042468,13,0.0,0.0,0.0,0.0,39025.23302283654,20746.26841768443,20961.327986562366
3311_46880,56211.20622996795,13,0.0,0.0,1.0,0.0,54699.082331730766,30197.98563846034,26013.220591507612
3311_46889,19740.78315304487,13,5.0,0.0,0.0,0.0,19906.84855769231,34019.97611538536,-14279.19296234049
3311_47014,15291.00167142428,13,0.0,0.0,0.0,0.0,14304.846304086539,20746.26841768443,-5455.266746260151
3312_46884,15484.695068359375,13,0.0,0.0,0.0,0.0,15969.538912259615,20746.26841768443,-5261.5733493250555
3312_46887,23384.875313000804,13,0.0,0.0,1.0,0.0,25605.53876201923,30197.98563846034,-6813.110325459536
3312_46894,46993.89393028846,13,1.0,0.0,0.0,0.0,13546.92080453726,25120.839261829602,21873.05466845886
3313_46884,16111.14773011819,13,0.0,0.0,1.0,0.0,16386.767127403848,30197.98563846034,-14086.837908342151
3313_46885,16065.679975460736,13,2.0,0.0,0.0,0.0,17945.61591045673,28095.761385222122,-12030.081409761386
3313_46887,17886.399971203926,13,1.0,0.0,0.0,0.0,20637.229942908652,25120.839261829602,-7234.439290625676
3314_46885,14876.955829326924,13,1.0,0.0,1.0,0.0,15865.386343149039,36565.455294569976,-21688.499465243054
3314_46887,12487.080810546875,13,1.0,0.0,0.0,0.0,12553.614633413461,25120.839261829602,-12633.758451282727
3314_46895,49430.82093850161,13,1.0,0.0,0.0,0.0,74957.2314453125,25120.839261829602,24309.981676672007
3315_46886,12565.173677884615,13,0.0,0.0,0.0,0.0,12154.462289663461,20746.26841768443,-8181.094739799815
3315_46939,9513.786974784654,13,0.0,0.0,1.0,0.0,7018.000356820913,30197.98563846034,-20684.198663675685
3316_46883,24810.058606270035,13,0.0,0.0,0.0,0.0,21147.766451322117,20746.26841768443,4063.7901885856045
3316_46889,26427.320087139422,13,0.0,0.0,0.0,0.0,23783.15534855769,20746.26841768443,5681.0516694549915
3317_46885,19022.088153545672,13,0.0,0.0,0.0,0.0,16187.538161057691,20746.26841768443,-1724.1802641387585
3318_46883,24294.27885867388,13,2.0,0.0,0.0,0.0,22953.765775240383,28095.761385222122,-3801.482526548243
3318_46884,66716.25575921474,13,1.0,0.0,0.0,0.0,64383.61899038462,25120.839261829602,41595.41649738513
3318_46889,46989.7926933093,13,1.0,0.0,0.0,0.0,46116.998497596156,25120.839261829602,21868.953431479695
3318_46891,31832.722005208332,13,0.0,0.0,1.0,0.0,33107.536658653844,30197.98563846034,1634.7363667479913
3319_46883,84856.52954727564,13,2.0,0.0,2.0,0.0,69534.99849759616,50938.53380781644,33917.9957394592
3319_46884,54876.62459935897,13,0.0,0.0,0.0,0.0,55017.30979567308,20746.26841768443,34130.356181674535
3321_46887,17090.142365284453,13,1.0,0.0,0.0,0.0,15855.305889423076,25120.839261829602,-8030.696896545149
3344_46898,23981.625763721957,13,0.0,0.0,0.0,0.0,21593.69080528846,20746.26841768443,3235.3573460375264
3351_46983,13460.071764823719,13,1.0,0.0,0.0,0.0,12593.922325721154,25120.839261829602,-11660.767497005883
3353_46960,15702.456705729166,13,0.0,0.0,0.0,0.0,15502.69268329327,20746.26841768443,-5043.811711955264
3362_46978,14304.253173828125,13,0.0,0.0,0.0,0.0,13499.383188100961,20746.26841768443,-6442.0152438563055
3364_46982,15732.07344876803,13,0.0,0.0,0.0,0.0,15111.074444110576,20746.26841768443,-5014.194968916401
3365_46984,19408.580053084934,13,0.0,0.0,0.0,0.0,17905.15362079327,20746.26841768443,-1337.6883645994967
3375_47015,19607.00653545673,13,0.0,0.0,0.0,0.0,17495.924278846152,20746.26841768443,-1139.2618822277
3402_47015,14196.60586313101,13,0.0,0.0,0.0,0.0,13950.461838942309,20746.26841768443,-6549.662554553421
3415_46968,20405.091095753207,13,0.0,0.0,0.0,0.0,20090.5380859375,20746.26841768443,-341.17732193122356
