grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3312_46884,15484.695068359375,13,0.0,0.0,0.0,0.0,15969.538912259615,23740.712293635304,-8256.01722527593
3312_46887,23384.875313000804,13,0.0,0.0,1.0,0.0,25605.53876201923,38285.018470105184,-14900.14315710438
3312_46894,46993.89393028846,13,1.0,0.0,0.0,0.0,13546.92080453726,34773.772563676845,12220.121366611616
3313_46884,16111.14773011819,13,0.0,0.0,1.0,0.0,16386.767127403848,38285.018470105184,-22173.870739986996
3313_46885,16065.679975460736,13,2.0,0.0,0.0,0.0,17945.61591045673,41227.699089847585,-25162.01911438685
3313_46887,17886.399971203926,13,1.0,0.0,0.0,0.0,20637.229942908652,34773.772563676845,-16887.37259247292
3314_46885,14876.955829326924,13,1.0,0.0,1.0,0.0,15865.386343149039,49318.07874014673,-34441.12291081981
3314_46887,12487.080810546875,13,1.0,0.0,0.0,0.0,12553.614633413461,34773.772563676845,-22286.69175312997
3314_46895,49430.82093850161,13,1.0,0.0,0.0,0.0,74957.2314453125,34773.772563676845,14657.048374824764
3315_46886,12565.173677884615,13,0.0,0.0,0.0,0.0,12154.462289663461,23740.712293635304,-11175.53861575069
3315_46939,9513.786974784654,13,0.0,0.0,1.0,0.0,7018.000356820913,38285.018470105184,-28771.231495320528
3316_46883,24810.058606270035,13,0.0,0.0,0.0,0.0,21147.766451322117,23740.712293635304,1069.3463126347306
3316_46889,26427.320087139422,13,0.0,0.0,0.0,0.0,23783.15534855769,23740.712293635304,2686.6077935041176
3317_46885,19022.088153545672,13,0.0,0.0,0.0,0.0,16187.538161057691,23740.712293635304,-4718.624140089632
3318_46883,24294.27885867388,13,2.0,0.0,0.0,0.0,22953.765775240383,41227.699089847585,-16933.420231173706
3318_46884,66716.25575921474,13,1.0,0.0,0.0,0.0,64383.61899038462,34773.772563676845,31942.48319553789
3318_46889,46989.7926933093,13,1.0,0.0,0.0,0.0,46116.998497596156,34773.772563676845,12216.020129632452
3318_46891,31832.722005208332,13,0.0,0.0,1.0,0.0,33107.536658653844,38285.018470105184,-6452.296464896852
3319_46883,84856.52954727564,13,2.0,0.0,2.0,0.0,69534.99849759616,64279.87897855945,20576.65056871619
3319_46884,54876.62459935897,13,0.0,0.0,0.0,0.0,55017.30979567308,23740.712293635304,31135.912305723665
3321_46887,17090.142365284453,13,1.0,0.0,0.0,0.0,15855.305889423076,34773.772563676845,-17683.63019839239
3344_46898,23981.625763721957,13,0.0,0.0,0.0,0.0,21593.69080528846,23740.712293635304,240.91347008665252
3351_46983,13460.071764823719,13,1.0,0.0,0.0,0.0,12593.922325721154,34773.772563676845,-21313.700798853126
3353_46960,15702.456705729166,13,0.0,0.0,0.0,0.0,15502.69268329327,23740.712293635304,-8038.255587906138
3362_46978,14304.253173828125,13,0.0,0.0,0.0,0.0,13499.383188100961,23740.712293635304,-9436.45911980718
3364_46982,15732.07344876803,13,0.0,0.0,0.0,0.0,15111.074444110576,23740.712293635304,-8008.638844867275
3365_46984,19408.580053084934,13,0.0,0.0,0.0,0.0,17905.15362079327,23740.712293635304,-4332.132240550371
3375_47015,19607.00653545673,13,0.0,0.0,0.0,0.0,17495.924278846152,23740.712293635304,-4133.705758178574
3402_47015,14196.60586313101,13,0.0,0.0,0.0,0.0,13950.461838942309,23740.712293635304,-9544.106430504295
3415_46968,20405.091095753207,13,0.0,0.0,0.0,0.0,20090.5380859375,23740.712293635304,-3335.6211978820975
