grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3289_46886,19291.48341095753,13,0.0,0.0,0.0,0.0,18433.538236177883,20387.114249775917,-1095.630838818386
3294_46886,18140.474947415867,13,1.0,0.0,0.0,0.0,17790.77155949519,25152.160999206197,-7011.68605179033
3295_46894,24198.672676282054,13,0.0,0.0,0.0,0.0,20292.769681490383,20387.114249775917,3811.558426506137
3295_46915,295676.22365785256,13,0.0,0.0,0.0,0.0,293090.77764423075,20387.114249775917,275289.1094080766
3296_46895,28992.707294170672,13,1.0,0.0,0.0,0.0,28823.611328125,25152.160999206197,3840.5462949644752
3296_46900,79344.0442207532,13,0.0,0.0,0.0,0.0,80477.98948317308,20387.114249775917,58956.92997097729
3299_46914,16699.65251903045,13,1.0,0.0,0.0,0.0,15094.076171875,25152.160999206197,-8452.508480175748
3302_46888,101069.13025841347,13,1.0,0.0,1.0,0.0,107887.23317307692,38067.23762751447,63001.892630899
3303_47014,24962.76739032452,13,0.0,0.0,0.0,0.0,22258.07481971154,20387.114249775917,4575.653140548602
3307_46896,37316.48379907852,13,1.0,0.0,0.0,0.0,72893.08233173077,25152.160999206197,12164.322799872327
3308_46883,16181.230255909455,13,1.0,0.0,0.0,0.0,14827.307391826924,25152.160999206197,-8970.930743296742
3308_46893,20168.969933143027,13,0.0,0.0,0.0,0.0,23885.380108173078,20387.114249775917,-218.14431663288997
3310_46886,14368.495805789262,13,2.0,0.0,0.0,0.0,14165.613731971154,28440.35116874969,-14071.855362960428
3310_46891,41707.5964042468,13,0.0,0.0,0.0,0.0,39025.23302283654,20387.114249775917,21320.48215447088
3311_46880,56211.20622996795,13,0.0,0.0,1.0,0.0,54699.082331730766,30855.542367055878,25355.663862912075
3311_46889,19740.78315304487,13,5.0,0.0,0.0,0.0,19906.84855769231,35087.575442448535,-15346.792289403664
3311_47014,15291.00167142428,13,0.0,0.0,0.0,0.0,14304.846304086539,20387.114249775917,-5096.112578351638
3312_46884,15484.695068359375,13,0.0,0.0,0.0,0.0,15969.538912259615,20387.114249775917,-4902.419181416542
3312_46887,23384.875313000804,13,0.0,0.0,1.0,0.0,25605.53876201923,30855.542367055878,-7470.667054055073
3312_46894,46993.89393028846,13,1.0,0.0,0.0,0.0,13546.92080453726,25152.160999206197,21841.732931082264
3313_46884,16111.14773011819,13,0.0,0.0,1.0,0.0,16386.767127403848,30855.542367055878,-14744.394636937688
3313_46885,16065.679975460736,13,2.0,0.0,0.0,0.0,17945.61591045673,28440.35116874969,-12374.671193288954
3313_46887,17886.399971203926,13,1.0,0.0,0.0,0.0,20637.229942908652,25152.160999206197,-7265.761028002271
3314_46885,14876.955829326924,13,1.0,0.0,1.0,0.0,15865.386343149039,38067.23762751447,-23190.28179818755
3314_46887,12487.080810546875,13,1.0,0.0,0.0,0.0,12553.614633413461,25152.160999206197,-12665.080188659322
3314_46895,49430.82093850161,13,1.0,0.0,0.0,0.0,74957.2314453125,25152.160999206197,24278.659939295412
3315_46886,12565.173677884615,13,0.0,0.0,0.0,0.0,12154.462289663461,20387.114249775917,-7821.940571891302
3315_46939,9513.786974784654,13,0.0,0.0,1.0,0.0,7018.000356820913,30855.542367055878,-21341.755392271225
3316_46883,24810.058606270035,13,0.0,0.0,0.0,0.0,21147.766451322117,20387.114249775917,4422.9443564941175
3316_46889,26427.320087139422,13,0.0,0.0,0.0,0.0,23783.15534855769,20387.114249775917,6040.2058373635045
3317_46885,19022.088153545672,13,0.0,0.0,0.0,0.0,16187.538161057691,20387.114249775917,-1365.0260962302455
3318_46883,24294.27885867388,13,2.0,0.0,0.0,0.0,22953.765775240383,28440.35116874969,-4146.072310075811
3318_46884,66716.25575921474,13,1.0,0.0,0.0,0.0,64383.61899038462,25152.160999206197,41564.094760008535
3318_46889,46989.7926933093,13,1.0,0.0,0.0,0.0,46116.998497596156,25152.160999206197,21837.6316941031
3318_46891,31832.722005208332,13,0.0,0.0,1.0,0.0,33107.536658653844,30855.542367055878,977.1796381524546
3319_46883,84856.52954727564,13,2.0,0.0,2.0,0.0,69534.99849759616,54851.477050628084,30005.052496647557
3319_46884,54876.62459935897,13,0.0,0.0,0.0,0.0,55017.30979567308,20387.114249775917,34489.510349583055
3321_46887,17090.142365284453,13,1.0,0.0,0.0,0.0,15855.305889423076,25152.160999206197,-8062.0186339217435
3344_46898,23981.625763721957,13,0.0,0.0,0.0,0.0,21593.69080528846,20387.114249775917,3594.5115139460395
3351_46983,13460.071764823719,13,1.0,0.0,0.0,0.0,12593.922325721154,25152.160999206197,-11692.089234382478
3353_46960,15702.456705729166,13,0.0,0.0,0.0,0.0,15502.69268329327,20387.114249775917,-4684.657544046751
3362_46978,14304.253173828125,13,0.0,0.0,0.0,0.0,13499.383188100961,20387.114249775917,-6082.861075947792
3364_46982,15732.07344876803,13,0.0,0.0,0.0,0.0,15111.074444110576,20387.114249775917,-4655.040801007888
3365_46984,19408.580053084934,13,0.0,0.0,0.0,0.0,17905.15362079327,20387.114249775917,-978.5341966909837
3375_47015,19607.00653545673,13,0.0,0.0,0.0,0.0,17495.924278846152,20387.114249775917,-780.1077143191869
3402_47015,14196.60586313101,13,0.0,0.0,0.0,0.0,13950.461838942309,20387.114249775917,-6190.508386644908
3415_46968,20405.091095753207,13,0.0,0.0,0.0,0.0,20090.5380859375,20387.114249775917,17.976845977289486
