grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3316_46883,26473.28917518029,13,0.0,0.0,0.0,0.0,27222.150540865383,20915.234289398384,5558.054885781905
3316_46889,29524.118013822117,13,0.0,0.0,0.0,0.0,28965.533653846152,20915.234289398384,8608.883724423733
3317_46885,20963.54015174279,13,0.0,0.0,0.0,0.0,19442.844876802883,20915.234289398384,48.305862344404886
3318_46883,26039.94482421875,13,2.0,0.0,0.0,0.0,27391.23106971154,29250.983768849175,-3211.0389446304252
3318_46884,75666.27884615384,13,1.0,0.0,0.0,0.0,74287.54206730769,25844.931387721084,49821.34745843276
3318_46889,50991.80994591346,13,1.0,0.0,0.0,0.0,50268.46935096154,25844.931387721084,25146.878558192377
3318_46891,30091.168907752402,13,0.0,0.0,1.0,0.0,35128.38792067308,32802.770192282165,-2711.601284529763
3319_46883,92880.78876201923,13,2.0,0.0,2.0,0.0,98604.62019230769,59691.64343099689,33189.145331022344
3319_46884,60853.48257211538,13,0.0,0.0,0.0,0.0,56795.76772836538,20915.234289398384,39938.248282717
3321_46887,18695.508019080527,13,1.0,0.0,0.0,0.0,17745.692232572117,25844.931387721084,-7149.423368640557
3344_46898,27367.01941856971,13,0.0,0.0,0.0,0.0,29965.001802884617,20915.234289398384,6451.785129171327
3351_46983,13178.226506159855,13,1.0,0.0,0.0,0.0,14161.615985576924,25844.931387721084,-12666.704881561229
3353_46960,15632.46698467548,13,0.0,0.0,0.0,0.0,16560.153545673078,20915.234289398384,-5282.767304722904
3362_46978,15245.80887545072,13,0.0,0.0,0.0,0.0,15361.846905048076,20915.234289398384,-5669.425413947663
3364_46982,14676.501915564904,13,0.0,0.0,0.0,0.0,16240.463491586539,20915.234289398384,-6238.73237383348
3365_46984,19225.904841496395,13,0.0,0.0,0.0,0.0,19935.07587139423,20915.234289398384,-1689.3294479019896
3375_47015,19531.962346003605,13,0.0,0.0,0.0,0.0,19903.923001802883,20915.234289398384,-1383.2719433947786
3402_47015,15192.74579326923,13,0.0,0.0,0.0,0.0,15127.307391826924,20915.234289398384,-5722.488496129154
3415_46968,22148.831805889422,13,0.0,0.0,0.0,0.0,21327.15339543269,20915.234289398384,1233.5975164910378
